municipality,year,week,season,ndvi,evi,temperature,temperature_max,temperature_min,rainfall_total,humidity,solar_radiation,wind_speed
Pio Duran,2022,2,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,3,Dry,0.653624061,0.412847706,24.93999999999997,25.43999999999997,24.159999999999968,83.28,85.26142857,13.89714286,2.945714286
Pio Duran,2022,4,Dry,0.725458793,0.544136715,25.96285709999998,26.569999999999965,25.589999999999975,93.84,88.78285714,16.00857143,2.285714286
Pio Duran,2022,5,Dry,0.692634439,0.536989155,25.30142859999998,25.609999999999985,24.809999999999974,106.58,88.85571429,12.90857143,3.31
Pio Duran,2022,6,Dry,0.406206621,0.299438399,25.327142899999984,25.659999999999968,25.049999999999983,62.16,86.18857143,15.56714286,3.137142857
Pio Duran,2022,7,Dry,0.654504245,0.549284888,25.55428569999998,26.24999999999997,24.849999999999966,24.7,84.73142857,18.89142857,2.421428571
Pio Duran,2022,8,Dry,0.652361901,0.504603473,25.435714299999972,25.75999999999999,25.20999999999998,101.36,86.64,15.86142857,3.472857143
Pio Duran,2022,9,Hot Dry,0.722463915,0.481687968,25.83428569999998,26.21999999999997,25.139999999999986,59.53,86.74142857,18.75571429,3.054285714
Pio Duran,2022,10,Hot Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,11,Hot Dry,0.708538977,0.57268865,26.941428599999966,27.639999999999986,26.43999999999997,32.97,87.33,21.92,1.862857143
Pio Duran,2022,12,Hot Dry,0.672218558,0.511220805,26.738571399999984,27.149999999999977,26.23999999999998,14.6,85.49428571,23.08142857,2.448571429
Pio Duran,2022,13,Hot Dry,0.079935269,0.073728946,26.61857139999998,26.859999999999985,26.18999999999997,51.59,84.16428571,22.74142857,2.865714286
Pio Duran,2022,14,Hot Dry,0.564288914,0.437611417,26.402857099999977,26.769999999999982,25.98999999999998,208.25,89.04571429,12.39857143,2.76
Pio Duran,2022,15,Hot Dry,0.663732368,0.522941264,26.627142899999967,27.369999999999976,25.75999999999999,107.07,85.27571429,18.10285714,1.92
Pio Duran,2022,16,Hot Dry,0.594117383,0.464575738,26.818571399999968,27.329999999999984,26.069999999999965,30.33,85.24142857,22.26,2.53
Pio Duran,2022,17,Hot Dry,0.715414711,0.483229052,27.04428569999999,27.329999999999984,26.73999999999998,63.82,87.81571429,19.59714286,2.29
Pio Duran,2022,18,Hot Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,19,Hot Dry,0.649220609,0.487657914,27.705714299999983,28.379999999999967,27.17999999999998,33.1,82.23571429,22.56571429,2.07
Pio Duran,2022,20,Hot Dry,0.722963506,0.493172913,27.357142899999985,27.96999999999997,26.95999999999998,42.77,85.42142857,19.75285714,1.514285714
Pio Duran,2022,21,Hot Dry,0.710942895,0.496009223,27.954285699999986,28.399999999999977,26.45999999999998,32.77,82.54285714,22.06857143,1.402857143
Pio Duran,2022,22,Wet,0.701781563,0.533058121,27.484285699999987,28.25999999999999,26.49999999999997,51.03,83.41142857,20.69142857,1.54
Pio Duran,2022,23,Wet,0.680234347,0.53022166,28.067142899999965,28.529999999999973,27.45999999999998,38.37,80.25571429,21.96714286,1.184285714
Pio Duran,2022,24,Wet,0.696589704,0.476785803,27.698571399999963,28.21999999999997,26.849999999999966,24.96,83.51142857,23.21142857,1.6
Pio Duran,2022,25,Wet,0.64646016,0.48778007,27.401428599999974,27.869999999999976,26.789999999999964,63.26,83.59,18.46142857,1.691428571
Pio Duran,2022,26,Wet,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,27,Wet,0.67673135,0.482911971,27.514285699999988,28.059999999999974,27.039999999999964,63.28,84.5,18.68571429,1.258571429
Pio Duran,2022,28,Wet,0.612078405,0.438310287,27.701428599999986,28.71999999999997,26.97999999999999,46.61,85.69571429,19.50142857,1.337142857
Pio Duran,2022,29,Wet,0.738923884,0.533327997,27.70714289999998,28.019999999999982,27.309999999999974,65.9,84.34142857,18.62285714,1.63
Pio Duran,2022,30,Wet,0.714101415,0.562394405,27.662857099999968,28.19999999999999,26.99999999999997,55.48,86.43857143,16.59714286,2.017142857
Pio Duran,2022,31,Wet,0.604971188,0.425300467,26.74285709999998,27.919999999999987,26.049999999999983,102.48,86.25,15.81428571,1.577142857
Pio Duran,2022,32,Wet,0.739023651,0.494131296,27.921428599999984,28.379999999999967,27.399999999999977,77.45,79.75428571,19.36857143,0.935714286
Pio Duran,2022,33,Wet,0.732883613,0.604960948,27.525714299999976,28.43999999999997,26.94999999999999,37.96,83.13285714,14.84571429,1.612857143
Pio Duran,2022,34,Wet,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,35,Wet,0.747148437,0.53838748,27.812857099999974,28.94999999999999,27.399999999999977,34.81,85.92571429,18.76,2.125714286
Pio Duran,2022,36,Wet,0.667784806,0.506744474,27.431428599999975,27.879999999999967,26.74999999999997,34.8,85.23857143,20.41428571,1.498571429
Pio Duran,2022,37,Wet,0.697381591,0.613701269,27.48999999999998,27.799999999999983,26.799999999999983,24.57,86.54285714,20.45,2.964285714
Pio Duran,2022,38,Wet,0.556810527,0.441016046,27.03142859999997,27.369999999999976,26.73999999999998,65.62,87.00714286,15.27428571,2.232857143
Pio Duran,2022,39,Wet,0.664003352,0.471666294,26.924285699999984,27.419999999999987,26.669999999999987,59.07,87.66571429,17.40571429,1.858571429
Pio Duran,2022,40,Cool Dry,0.671971313,0.495287074,27.02142859999998,27.409999999999968,26.809999999999974,49.62,87.22714286,19.67857143,2.22
Pio Duran,2022,41,Cool Dry,0.649208762,0.40395907,27.47285709999997,27.95999999999998,27.17999999999998,37.41,87.59571429,18.33714286,2.398571429
Pio Duran,2022,42,Cool Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,43,Cool Dry,0.630118211,0.355778794,27.484285699999987,27.899999999999977,27.079999999999984,220.41,89.13,10.95428571,3.421428571
Pio Duran,2022,44,Cool Dry,0.706631705,0.538477979,27.048571399999986,27.42999999999998,26.599999999999966,52.14,88.58142857,15.97142857,2.137142857
Pio Duran,2022,45,Cool Dry,0.714600788,0.560938714,26.938571399999972,27.129999999999967,26.72999999999999,65.45,90.57285714,14.72571429,2.357142857
Pio Duran,2022,46,Cool Dry,0.733996516,0.505866369,26.49714289999997,27.269999999999982,25.97999999999999,240.1,89.92285714,9.098571429,2.735714286
Pio Duran,2022,47,Cool Dry,0.74422844,0.51824022,26.809999999999974,27.24999999999997,26.119999999999976,44.97,87.44285714,17.41857143,2.611428571
Pio Duran,2022,48,Dry,0.732252673,0.460704187,26.889999999999986,27.129999999999967,26.629999999999967,77.98,87.42,13.81428571,2.94
Pio Duran,2022,49,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,50,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2022,51,Dry,0.434190196,0.295191461,24.914285699999965,25.73999999999998,23.409999999999968,245.11,88.52,8.238571429,3.577142857
Pio Duran,2022,52,Dry,0.712527953,0.514606369,25.144999999999982,26.309999999999974,23.48999999999998,85.04,89.72,13.125,2.97
Pio Duran,2023,1,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,2,Dry,0.517837209,0.370848041,24.89857139999998,25.419999999999987,24.569999999999965,254.05,91.55571429,9.33,2.731428571
Pio Duran,2023,3,Dry,0.700178967,0.515793417,25.624285699999973,25.919999999999987,25.269999999999982,230.42,91.41857143,8.831428571,3.247142857
Pio Duran,2023,4,Dry,0.592024674,0.448946509,24.889999999999986,25.789999999999964,24.329999999999984,125.65,87.96142857,11.19714286,3.798571429
Pio Duran,2023,5,Dry,0.703441042,0.480222803,25.374285699999973,25.97999999999999,24.649999999999977,87.52,88.38714286,14.25142857,3.54
Pio Duran,2023,6,Dry,0.721988759,0.487478953,25.318571399999968,25.869999999999976,24.94999999999999,33.74,85.63571429,17.55857143,2.957142857
Pio Duran,2023,7,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,8,Dry,0.645275905,0.444956394,26.279999999999973,26.569999999999965,25.909999999999968,41.7,86.62285714,16.52428571,1.992857143
Pio Duran,2023,9,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,10,Hot Dry,0.705583768,0.573838879,24.90571429999997,25.19999999999999,24.619999999999976,5.99,81.79142857,22.12285714,2.8
Pio Duran,2023,11,Hot Dry,0.700989871,0.494643762,25.42571429999998,25.95999999999998,24.659999999999968,43.19,84.27714286,18.88285714,2.75
Pio Duran,2023,12,Hot Dry,0.578587062,0.47049768,26.087142899999975,27.019999999999982,24.359999999999985,12.0,82.92714286,22.98428571,2.32
Pio Duran,2023,13,Hot Dry,0.643615726,0.521269821,26.56428569999997,26.74999999999997,26.369999999999976,16.33,83.24285714,21.37,2.344285714
Pio Duran,2023,14,Hot Dry,0.665566212,0.439108726,26.045714299999986,26.69999999999999,25.24999999999997,23.96,80.59,22.09285714,2.574285714
Pio Duran,2023,15,Hot Dry,0.660276779,0.512341637,27.157142899999968,28.20999999999998,26.159999999999968,70.26,82.99142857,17.81285714,1.785714286
Pio Duran,2023,16,Hot Dry,0.636435749,0.478570254,27.84857139999997,28.129999999999967,27.46999999999997,10.86,83.47428571,22.56571429,1.771428571
Pio Duran,2023,17,Hot Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,18,Hot Dry,0.716503345,0.586815125,27.85428569999999,28.839999999999975,27.109999999999985,83.71,84.26714286,19.52,2.33
Pio Duran,2023,19,Hot Dry,0.774370801,0.511850729,28.278571399999976,28.68999999999997,27.98999999999998,5.65,80.13571429,22.35,1.752857143
Pio Duran,2023,20,Hot Dry,0.72818658,0.533006128,28.93999999999997,29.779999999999973,28.529999999999973,24.65,78.57142857,20.50857143,1.255714286
Pio Duran,2023,21,Hot Dry,0.606369245,0.44075721,29.19285709999997,29.829999999999984,28.47999999999999,33.27,76.55428571,22.27285714,1.648571429
Pio Duran,2023,22,Wet,0.700808194,0.551297018,28.498571399999975,29.079999999999984,28.029999999999973,47.99,84.19142857,18.40857143,3.55
Pio Duran,2023,23,Wet,0.685981408,0.536611866,28.444285699999966,28.899999999999977,27.94999999999999,30.51,81.11714286,21.19857143,1.774285714
Pio Duran,2023,24,Wet,0.768971457,0.560210696,28.282857099999973,28.789999999999964,27.829999999999984,12.1,82.78428571,21.90428571,1.781428571
Pio Duran,2023,25,Wet,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,26,Wet,0.732983943,0.533674549,27.81142859999997,28.619999999999976,27.129999999999967,48.32,84.50714286,19.07571429,1.422857143
Pio Duran,2023,27,Wet,0.719018551,0.566388044,28.037142899999964,28.43999999999997,27.74999999999997,22.42,84.67428571,20.94285714,1.747142857
Pio Duran,2023,28,Wet,0.641509101,0.463583751,27.83142859999998,28.819999999999965,27.139999999999986,72.61,85.42285714,16.30428571,3.2
Pio Duran,2023,29,Wet,0.696702036,0.550231863,27.767142899999982,29.079999999999984,27.20999999999998,84.32,84.82285714,17.25428571,1.727142857
Pio Duran,2023,30,Wet,0.676585634,0.542140275,27.49285709999998,28.169999999999987,27.129999999999967,83.79,86.79,14.22285714,4.67
Pio Duran,2023,31,Wet,0.673734937,0.481857331,28.087142899999975,28.269999999999982,27.859999999999985,4.16,84.63142857,22.00285714,3.281428571
Pio Duran,2023,32,Wet,0.711002466,0.567757127,27.991428599999978,28.50999999999999,27.399999999999977,15.57,85.81571429,20.47285714,2.727142857
Pio Duran,2023,33,Wet,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,34,Wet,0.718094905,0.527624886,27.629999999999967,28.269999999999982,26.96999999999997,30.24,85.51,18.01857143,2.585714286
Pio Duran,2023,35,Wet,0.748832164,0.532991424,27.95714289999998,28.299999999999983,27.649999999999977,52.3,85.46857143,17.68142857,4.448571429
Pio Duran,2023,36,Wet,0.773007758,0.555470548,28.634285699999964,29.529999999999973,27.69999999999999,19.36,81.40714286,20.95714286,1.432857143
Pio Duran,2023,37,Wet,0.721017813,0.623063403,27.71999999999997,28.359999999999985,27.079999999999984,78.91,84.99714286,18.38571429,1.411428571
Pio Duran,2023,38,Wet,0.778291321,0.568690911,27.79428569999999,28.389999999999986,26.849999999999966,55.29,84.03142857,16.85142857,1.462857143
Pio Duran,2023,39,Wet,0.767313771,0.545244274,28.08428569999998,29.119999999999976,27.46999999999997,82.92,84.71857143,17.63428571,1.71
Pio Duran,2023,40,Cool Dry,0.811024942,0.545846363,27.93999999999997,28.46999999999997,27.69999999999999,18.24,84.50285714,18.96285714,2.241428571
Pio Duran,2023,41,Cool Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,42,Cool Dry,0.691687208,0.533194418,27.56428569999997,27.94999999999999,27.059999999999974,42.13,83.44142857,17.88,1.572857143
Pio Duran,2023,43,Cool Dry,0.635329095,0.500070695,27.337142899999975,27.779999999999973,26.599999999999966,35.19,85.88714286,18.06714286,2.064285714
Pio Duran,2023,44,Cool Dry,0.652013455,0.479057455,27.401428599999974,27.909999999999968,27.22999999999999,76.25,87.21571429,15.36428571,2.11
Pio Duran,2023,45,Cool Dry,0.720243054,0.622792842,27.455714299999983,27.73999999999998,27.139999999999986,47.07,87.59857143,17.34142857,2.49
Pio Duran,2023,46,Cool Dry,0.71256344,0.508395909,26.974285699999967,27.369999999999976,26.44999999999999,196.49,88.2,11.17142857,3.63
Pio Duran,2023,47,Cool Dry,0.712320615,0.524142965,26.63571429999999,27.24999999999997,26.18999999999997,159.23,91.38428571,9.352857143,2.447142857
Pio Duran,2023,48,Dry,0.676099841,0.520151821,26.70285709999999,27.079999999999984,26.389999999999986,75.55,87.79,12.94285714,2.995714286
Pio Duran,2023,49,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2023,50,Dry,0.734724873,0.574545388,26.844285699999972,27.20999999999998,26.67999999999998,46.96,85.64428571,15.45714286,3.037142857
Pio Duran,2023,51,Dry,0.71957383,0.507654565,26.602857099999966,26.99999999999997,26.169999999999987,65.91,86.76,14.41571429,2.71
Pio Duran,2023,52,Dry,0.567141195,0.315674618,26.664285699999965,26.889999999999986,26.45999999999998,93.45,87.32285714,15.27857143,2.817142857
Pio Duran,2024,1,Dry,0.725021197,0.460833729,26.659999999999968,26.93999999999997,26.45999999999998,82.86,87.12142857,12.73857143,2.644285714
Pio Duran,2024,2,Dry,0.757613194,0.505934397,26.01285709999999,26.98999999999998,25.159999999999968,60.25,87.14857143,12.46857143,3.13
Pio Duran,2024,3,Dry,0.725332193,0.527518373,25.117142899999976,25.879999999999967,24.49999999999997,29.03,82.54857143,16.18428571,3.152857143
Pio Duran,2024,4,Dry,0.703221415,0.433039171,24.71285709999998,25.99999999999997,23.639999999999986,56.75,82.65142857,14.0,3.46
Pio Duran,2024,5,Dry,0.717556131,0.463042845,25.047142899999983,25.96999999999997,24.349999999999966,20.51,84.01,17.22571429,3.044285714
Pio Duran,2024,6,Dry,0.690914466,0.469298848,25.36571429999998,25.809999999999974,24.75999999999999,23.01,82.98285714,17.98142857,2.805714286
Pio Duran,2024,7,Dry,0.622281361,0.465237814,25.261428599999988,25.72999999999999,24.599999999999966,40.31,84.43142857,16.16285714,3.354285714
Pio Duran,2024,8,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2024,9,Dry,0.723851858,0.413577408,25.597142899999966,25.72999999999999,25.49999999999997,6.04,76.36428571,21.3,3.15
Pio Duran,2024,10,Hot Dry,0.641512792,0.429611061,25.882857099999967,26.579999999999984,25.339999999999975,12.36,80.15714286,21.13285714,2.597142857
Pio Duran,2024,11,Hot Dry,0.62539785,0.462866922,26.139999999999986,26.43999999999997,25.72999999999999,14.55,81.37,21.08142857,2.717142857
Pio Duran,2024,12,Hot Dry,0.58762151,0.516948518,25.978571399999964,26.519999999999982,25.42999999999998,24.3,79.85428571,21.07142857,3.004285714
Pio Duran,2024,13,Hot Dry,0.639225343,0.383693741,26.94999999999999,27.319999999999965,26.059999999999974,34.01,84.72857143,20.29571429,2.562857143
Pio Duran,2024,14,Hot Dry,0.563613224,0.438372305,27.25142859999997,27.559999999999974,27.099999999999966,11.33,80.52857143,24.25142857,2.82
Pio Duran,2024,15,Hot Dry,0.569055756,0.362893159,27.44285709999997,27.919999999999987,26.98999999999998,13.23,80.15,22.42428571,2.634285714
Pio Duran,2024,16,Hot Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2024,17,Hot Dry,0.524455307,0.391639416,28.802857099999983,29.25999999999999,28.299999999999983,10.4,79.02714286,23.57285714,2.467142857
Pio Duran,2024,18,Hot Dry,0.53054935,0.336604444,28.792857099999964,29.309999999999974,28.339999999999975,3.35,74.94,24.73714286,2.684285714
Pio Duran,2024,19,Hot Dry,0.473123407,0.313218496,29.174285699999984,29.289999999999964,29.069999999999965,10.58,74.54285714,23.71857143,2.591428571
Pio Duran,2024,20,Hot Dry,0.518103415,0.309118766,29.818571399999968,30.309999999999974,29.599999999999966,8.1,74.18,23.42285714,2.272857143
Pio Duran,2024,21,Hot Dry,0.516949245,0.357086792,29.00285709999997,30.119999999999976,27.20999999999998,93.04,79.43428571,17.17142857,2.847142857
Pio Duran,2024,22,Wet,0.659453874,0.412612576,28.602857099999966,29.419999999999987,28.059999999999974,22.8,83.95285714,21.06571429,1.952857143
Pio Duran,2024,23,Wet,0.62314363,0.462711756,28.998571399999975,30.21999999999997,27.95999999999998,44.18,79.54428571,20.31142857,1.191428571
Pio Duran,2024,24,Wet,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2024,25,Wet,0.701112384,0.435652118,28.637142899999986,29.50999999999999,27.75999999999999,37.84,80.23857143,18.60714286,1.377142857
Pio Duran,2024,26,Wet,0.643652198,0.394244554,27.874285699999973,28.339999999999975,27.569999999999965,63.79,85.28142857,18.16857143,2.211428571
Pio Duran,2024,27,Wet,0.441988483,0.339303293,27.867142899999976,28.519999999999982,27.24999999999997,44.15,84.38142857,18.43714286,1.77
Pio Duran,2024,28,Wet,0.405557653,0.298882719,27.904285699999974,28.309999999999974,27.21999999999997,61.3,84.78571429,18.11857143,1.552857143
Pio Duran,2024,29,Wet,0.750398568,0.527440373,27.421428599999984,27.93999999999997,27.129999999999967,117.22,87.64857143,15.63142857,2.622857143
Pio Duran,2024,30,Wet,0.669982053,0.526077443,27.529999999999973,28.329999999999984,26.70999999999998,102.73,86.40571429,12.57857143,3.33
Pio Duran,2024,31,Wet,0.737626764,0.63690022,28.03142859999997,28.96999999999997,27.579999999999984,25.4,83.61,20.31142857,1.5
Pio Duran,2024,32,Wet,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2024,33,Wet,0.691554477,0.598588607,28.45999999999998,29.069999999999965,28.22999999999999,16.09,83.36571429,22.21142857,1.548571429
Pio Duran,2024,34,Wet,0.757904999,0.681975003,28.18714289999997,28.839999999999975,27.389999999999986,52.26,83.82428571,17.99,1.368571429
Pio Duran,2024,35,Wet,0.604801645,0.447296876,27.899999999999977,28.47999999999999,27.45999999999998,130.62,86.82571429,14.46714286,2.082857143
Pio Duran,2024,36,Wet,0.632018347,0.618392436,27.95999999999998,28.789999999999964,27.299999999999983,71.01,86.10857143,16.56285714,2.764285714
Pio Duran,2024,37,Wet,0.540201814,0.400408579,27.802857099999983,28.349999999999966,27.379999999999967,114.59,87.85285714,15.73428571,3.181428571
Pio Duran,2024,38,Wet,0.763505373,0.555421071,27.058571399999977,27.569999999999965,26.839999999999975,111.77,89.75,13.19857143,2.367142857
Pio Duran,2024,39,Wet,0.680812136,0.549652407,27.844285699999972,28.289999999999964,27.539999999999964,25.61,86.80285714,19.47428571,2.011428571
Pio Duran,2024,40,Wet,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2024,41,Cool Dry,0.813824819,0.57866285,28.52142859999998,29.019999999999982,27.869999999999976,50.93,79.35428571,18.92714286,1.052857143
Pio Duran,2024,42,Cool Dry,0.734543925,0.676197134,28.038571399999967,28.22999999999999,27.809999999999974,70.08,85.32142857,18.47571429,1.834285714
Pio Duran,2024,43,Cool Dry,0.759314328,0.593733731,27.29142859999999,28.129999999999967,26.649999999999977,339.68,87.73142857,10.56714286,4.574285714
Pio Duran,2024,44,Cool Dry,0.71245702,0.512271375,27.241428599999978,27.68999999999997,26.899999999999977,43.66,87.92142857,14.86142857,3.014285714
Pio Duran,2024,45,Cool Dry,0.75642428,0.609239691,27.139999999999986,27.419999999999987,26.93999999999997,39.9,86.58857143,15.43285714,1.732857143
Pio Duran,2024,46,Cool Dry,0.744725457,0.61585893,27.50142859999997,28.289999999999964,26.799999999999983,65.07,86.59857143,14.07285714,2.187142857
Pio Duran,2024,47,Cool Dry,0.77136607,0.666940023,27.015714299999985,27.119999999999976,26.879999999999967,16.98,86.74857143,18.12,2.945714286
Pio Duran,2024,48,Cool Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2024,49,Dry,0.709742854,0.459865982,26.879999999999967,27.379999999999967,26.519999999999982,55.71,88.95,15.68857143,2.175714286
Pio Duran,2024,50,Dry,0.609702487,0.513659181,27.05142859999998,27.279999999999973,26.779999999999973,138.11,90.53571429,12.02285714,2.967142857
Pio Duran,2024,51,Dry,0.654196944,0.441842433,27.304074199999974,27.789184299999988,26.80108759999999,66.13170695,83.66242879,17.6666066,3.449504748
Pio Duran,2024,52,Dry,0.641369145,0.549018203,26.201428599999986,26.789999999999964,25.649999999999977,295.03,91.33428571,10.07428571,2.792857143
Polangui,2014,1,Dry,0.5677,0.3578,25.878,26.11,25.72,36.01,83.82000000000001,13.69,4.686
Polangui,2014,2,Dry,0.3237,0.2289,24.75571429,25.38,23.82,32.52,83.09714285714287,11.957142857142856,7.655714285714287
Polangui,2014,3,Dry,0.4695,0.2919,23.72285714,24.71,22.73,57.64,85.49714285714286,9.39857142857143,9.047142857142855
Polangui,2014,4,Dry,0.5294,0.2942,23.13714286,23.7,22.07,7.48,80.46571428571428,14.195714285714288,6.839999999999999
Polangui,2014,5,Dry,0.5652,0.2844,24.45285714,25.85,23.29,16.490000000000002,82.40142857142858,15.725714285714286,5.957142857142856
Polangui,2014,7,Dry,0.6164,0.3659,26.07,26.3,25.86,0.69,81.75,19.345714285714283,3.4985714285714287
Polangui,2014,8,Dry,0.6236,0.3396,24.65285714,26.09,24.06,6.359999999999999,78.80285714285715,17.59714285714286,4.795714285714285
Polangui,2014,9,Dry,0.6424,0.3761,24.32714286,24.57,24.16,45.48,76.36857142857141,17.27285714285714,5.158571428571428
Polangui,2014,10,Hot Dry,0.7162,0.3995,25.16714286,25.44,24.66,5.48,77.55,20.342857142857145,4.7700000000000005
Polangui,2014,11,Hot Dry,0.7212,0.4421,25.25142857,25.6,25.0,10.15,76.25142857142858,21.09,4.442857142857142
Polangui,2014,12,Hot Dry,0.7034,0.4456,25.92142857,26.45,25.37,56.4,80.78999999999999,17.43285714285714,6.011428571428572
Polangui,2014,13,Hot Dry,0.7097,0.475,26.51857143,26.9,25.93,61.51,83.85857142857142,18.25857142857143,4.96
Polangui,2014,15,Hot Dry,0.6457,0.444,26.65714286,26.86,26.4,0.2,80.23285714285714,23.47714285714286,3.932857142857143
Polangui,2014,16,Hot Dry,0.5727,0.4254,26.87285714,27.17,26.59,13.14,79.03571428571429,20.73,4.532857142857143
Polangui,2014,17,Hot Dry,0.6383,0.376,26.63571429,27.15,26.16,70.53,84.28142857142858,14.44285714285714,4.708571428571429
Polangui,2014,18,Hot Dry,0.6237,0.3658,28.40285714,28.61,28.1,2.91,77.63428571428572,23.29428571428572,3.3328571428571427
Polangui,2014,19,Hot Dry,0.5969,0.3196,28.33285714,28.74,27.94,0.23,79.46428571428571,22.205714285714286,3.481428571428572
Polangui,2014,20,Hot Dry,0.545,0.2906,28.85857143,29.21,28.4,12.24,76.02857142857144,24.08142857142857,3.761428571428572
Polangui,2014,21,Hot Dry,0.5784,0.3925,29.03,29.26,28.86,6.68,76.23,23.312857142857144,3.475714285714285
Polangui,2014,23,Wet,0.63,0.3859,29.51428571,30.16,29.0,10.72,74.05,23.054285714285715,2.892857142857143
Polangui,2014,24,Wet,0.5929,0.3474,30.27142857,31.04,29.6,26.44,68.75714285714285,20.722857142857144,1.8585714285714283
Polangui,2014,25,Wet,0.6155,0.3397,28.90571429,29.68,28.45,39.42,79.54142857142857,20.99428571428572,3.152857142857143
Polangui,2014,26,Wet,0.596,0.311,28.43571429,29.14,27.89,73.84,78.25,19.232857142857146,2.7857142857142856
Polangui,2014,27,Wet,0.4219,0.2785,27.97285714,28.61,27.3,40.03,81.95714285714287,15.191428571428572,3.787142857142858
Polangui,2014,28,Wet,0.5674,0.3187,27.91,28.71,27.59,15.329999999999998,82.70714285714287,19.73,3.97
Polangui,2014,29,Wet,0.0876,0.075,27.36285714,28.47,26.72,254.14,85.65714285714286,14.082857142857142,4.404285714285714
Polangui,2014,31,Wet,0.589,0.3099,26.95428571,27.48,26.27,52.51,86.00857142857144,13.817142857142857,5.49
Polangui,2014,32,Wet,0.5801,0.3225,26.94428571,27.21,26.54,13.67,87.52857142857144,14.514285714285714,5.845714285714286
Polangui,2014,33,Wet,0.6147,0.3753,27.40857143,27.87,26.61,0.0,84.66285714285713,21.215714285714284,4.641428571428572
Polangui,2014,34,Wet,0.3715,0.2254,27.75285714,28.63,27.24,32.03,80.28857142857143,20.65428571428572,2.345714285714286
Polangui,2014,35,Wet,0.709,0.4233,27.59428571,28.13,27.16,81.87,80.63,19.595714285714287,1.851428571428572
Polangui,2014,36,Wet,0.6608,0.5073,26.9,27.25,26.35,95.48,84.04285714285713,16.102857142857143,2.9785714285714286
Polangui,2014,37,Wet,0.7237,0.4291,26.88857143,27.42,26.34,61.46,83.53,15.075714285714286,3.0357142857142856
Polangui,2014,39,Wet,0.682,0.5392,26.97714286,28.11,26.2,184.4,85.52142857142857,11.57,4.508571428571429
Polangui,2014,40,Wet,0.6946,0.43,27.76857143,28.3,27.37,18.85,82.12285714285714,20.43857142857143,2.3042857142857143
Polangui,2014,41,Cool Dry,0.6897,0.5,27.72142857,28.02,27.22,50.82,81.43857142857144,18.24,2.462857142857143
